machine_id,day,available
fb_02,17,1
fb_02,18,1
fb_02,19,1
fb_02,20,1
fb_02,21,1
fb_02,22,1
fb_02,23,1
fb_02,24,1
fb_02,25,1
fb_02,26,1
fb_02,27,1
fb_02,28,1
fb_02,29,1
fb_02,30,1
fb_02,31,1
fb_02,32,1
fb_02,33,1
fb_02,34,1
fb_02,35,1
fb_02,36,1
fb_02,37,1
fb_02,38,1
fb_02,39,1
fb_02,40,1
fb_02,41,1
fb_02,42,1
fb_02,43,1
fb_02,44,1
fb_02,45,1
fb_02,46,1
fb_02,47,1
fb_02,48,1
fb_02,49,1
fb_02,50,1
fb_02,51,1
fb_02,52,1
fb_02,53,1
fb_02,54,1
fb_02,55,1
fb_02,56,1
fb_02,57,1
fb_02,58,1
fb_02,59,1
fb_02,60,1
fb_02,61,1
fb_02,62,1
fb_02,63,1
fb_02,64,1
fb_02,65,1
fb_02,66,1
fb_02,67,1
fb_02,68,1
fb_02,69,1
fb_02,70,1
fb_02,71,1
fb_02,72,1
fb_02,73,1
fb_02,74,1
fb_02,75,1
fb_02,76,1
fb_02,77,1
fb_02,78,1
fb_02,79,1
fb_02,80,1
fb_02,81,1
fb_02,82,1
fb_02,83,1
fb_02,84,1
fb_02,85,1
fb_02,86,1
fb_02,87,1
fb_02,88,1
fb_02,89,1
fb_02,90,1
fb_02,91,1
fb_02,92,1
fb_02,93,1
fb_02,94,1
fb_02,95,1
fb_02,96,1
fb_02,97,1
fb_02,98,1
fb_02,99,1
fb_02,100,1
fb_02,101,1
fb_02,102,1
fb_02,103,1
fb_02,104,1
fb_02,105,1
fb_02,106,1
fb_02,107,1
fb_02,108,1
fb_02,109,1
fb_02,110,1
fb_02,111,1
fb_02,112,1
sk_01,1,1
sk_01,2,1
sk_01,3,1
sk_01,4,1
sk_01,5,1
sk_01,6,1
sk_01,7,1
sk_01,8,1
sk_01,9,1
sk_01,10,1
sk_01,11,1
sk_01,12,1
sk_01,13,1
sk_01,14,1
sk_01,15,1
sk_01,16,1
sk_01,17,1
sk_01,18,1
sk_01,19,1
sk_01,20,1
sk_01,21,1
sk_01,22,1
sk_01,23,1
sk_01,24,1
sk_01,25,1
sk_01,26,1
sk_01,27,1
sk_01,28,1
sk_01,29,1
sk_01,30,1
sk_01,31,1
sk_01,32,1
sk_01,33,1
sk_01,34,1
sk_01,35,1
sk_01,36,1
sk_01,37,1
sk_01,38,1
sk_01,39,1
sk_01,40,1
sk_01,41,1
sk_01,42,1
sk_01,43,1
sk_01,44,1
sk_01,45,1
sk_01,46,1
sk_01,47,1
sk_01,48,1
sk_01,49,1
sk_01,50,1
sk_01,51,1
sk_01,52,1
sk_01,53,1
sk_01,54,1
sk_01,55,1
sk_01,56,1
sk_01,57,1
sk_01,58,1
sk_01,59,1
sk_01,60,1
sk_01,61,1
sk_01,62,1
sk_01,63,1
sk_01,64,1
sk_01,65,1
sk_01,66,1
sk_01,67,1
sk_01,68,1
sk_01,69,1
sk_01,70,1
sk_01,71,1
sk_01,72,1
sk_01,73,1
sk_01,74,1
sk_01,75,1
sk_01,76,1
sk_01,77,1
sk_01,78,1
sk_01,79,1
sk_01,80,1
sk_01,81,1
sk_01,82,1
sk_01,83,1
sk_01,84,1
sk_01,85,1
sk_01,86,1
sk_01,87,1
sk_01,88,1
sk_01,89,1
sk_01,90,1
sk_01,91,1
sk_01,92,1
sk_01,93,1
sk_01,94,1
sk_01,95,1
sk_01,96,1
sk_01,97,1
sk_01,98,1
sk_01,99,1
sk_01,100,1
sk_01,101,1
sk_01,102,1
sk_01,103,1
sk_01,104,1
sk_01,105,1
sk_01,106,1
sk_01,107,1
sk_01,108,1
sk_01,109,1
sk_01,110,1
sk_01,111,1
sk_01,112,1
sk_02,1,1
sk_02,2,1
sk_02,3,1
sk_02,4,1
sk_02,5,1
sk_02,6,1
sk_02,7,1
sk_02,8,1
sk_02,9,1
sk_02,10,1
sk_02,11,1
sk_02,12,1
sk_02,13,1
sk_02,14,1
sk_02,15,1
sk_02,16,1
sk_02,17,1
sk_02,18,1
sk_02,19,1
sk_02,20,1
sk_02,21,1
sk_02,22,1
sk_02,23,1
sk_02,24,1
sk_02,25,1
sk_02,26,1
sk_02,27,1
sk_02,28,1
sk_02,29,1
sk_02,30,1
sk_02,31,1
sk_02,32,1
sk_02,33,1
sk_02,34,1
sk_02,35,1
sk_02,36,1
sk_02,37,1
sk_02,38,1
sk_02,39,1
sk_02,40,1
sk_02,41,1
sk_02,42,1
sk_02,43,1
sk_02,44,1
sk_02,45,1
sk_02,46,1
sk_02,47,1
sk_02,48,1
sk_02,49,1
sk_02,50,1
sk_02,51,1
sk_02,52,1
sk_02,53,1
sk_02,54,1
sk_02,55,1
sk_02,56,1
sk_02,57,1
sk_02,58,1
sk_02,59,1
sk_02,60,1
sk_02,61,1
sk_02,62,1
sk_02,63,1
sk_02,64,1
sk_02,65,1
sk_02,66,1
sk_02,67,1
sk_02,68,1
sk_02,69,1
sk_02,70,1
sk_02,71,1
sk_02,72,1
sk_02,73,1
sk_02,74,1
sk_02,75,1
sk_02,76,1
sk_02,77,1
sk_02,78,1
sk_02,79,1
sk_02,80,1
sk_02,81,1
sk_02,82,1
sk_02,83,1
sk_02,84,1
sk_02,85,1
sk_02,86,1
sk_02,87,1
sk_02,88,1
sk_02,89,1
sk_02,90,1
sk_02,91,1
sk_02,92,1
sk_02,93,1
sk_02,94,1
sk_02,95,1
sk_02,96,1
sk_02,97,1
sk_02,98,1
sk_02,99,1
sk_02,100,1
sk_02,101,1
sk_02,102,1
sk_02,103,1
sk_02,104,1
sk_02,105,1
sk_02,106,1
sk_02,107,1
sk_02,108,1
sk_02,109,1
sk_02,110,1
sk_02,111,1
sk_02,112,1
pr_01,1,1
pr_01,2,1
pr_01,3,1
pr_01,4,1
pr_01,5,1
pr_01,6,1
pr_01,7,1
pr_01,8,1
pr_01,9,1
pr_01,10,1
pr_01,11,1
pr_01,12,1
pr_01,13,1
pr_01,14,1
pr_01,15,1
pr_01,16,1
pr_01,17,1
pr_01,18,1
pr_01,19,1
pr_01,20,1
pr_01,21,1
pr_01,22,1
pr_01,23,1
pr_01,24,1
pr_01,25,1
pr_01,26,1
pr_01,27,1
pr_01,28,1
pr_01,29,1
pr_01,30,1
pr_01,31,1
pr_01,32,1
pr_01,33,1
pr_01,34,1
pr_01,35,1
pr_01,36,1
pr_01,37,1
pr_01,38,1
pr_01,39,1
pr_01,40,1
pr_01,41,1
pr_01,42,1
pr_01,43,1
pr_01,44,1
pr_01,45,1
pr_01,46,1
pr_01,47,1
pr_01,48,1
pr_01,49,1
pr_01,50,1
pr_01,51,1
pr_01,52,1
pr_01,53,1
pr_01,54,1
pr_01,55,1
pr_01,56,1
pr_01,57,1
pr_01,58,1
pr_01,59,1
pr_01,60,1
pr_01,61,1
pr_01,62,1
pr_01,63,1
pr_01,64,1
pr_01,65,1
pr_01,66,1
pr_01,67,1
pr_01,68,1
pr_01,69,1
pr_01,70,1
pr_01,71,1
pr_01,72,1
pr_01,73,1
pr_01,74,1
pr_01,75,1
pr_01,76,1
pr_01,77,1
pr_01,78,1
pr_01,79,1
pr_01,80,1
pr_01,81,1
pr_01,82,1
pr_01,83,1
pr_01,84,1
pr_01,85,1
pr_01,86,1
pr_01,87,1
pr_01,88,1
pr_01,89,1
pr_01,90,1
pr_01,91,1
pr_01,92,1
pr_01,93,1
pr_01,94,1
pr_01,95,1
pr_01,96,1
pr_01,97,1
pr_01,98,1
pr_01,99,1
pr_01,100,1
pr_01,101,1
pr_01,102,1
pr_01,103,1
pr_01,104,1
pr_01,105,1
pr_01,106,1
pr_01,107,1
pr_01,108,1
pr_01,109,1
pr_01,110,1
pr_01,111,1
pr_01,112,1
ld_01,1,1
ld_01,2,1
ld_01,3,1
ld_01,4,1
ld_01,5,1
ld_01,6,1
ld_01,7,1
ld_01,8,1
ld_01,9,1
ld_01,10,1
ld_01,11,1
ld_01,12,1
ld_01,13,1
ld_01,14,1
ld_01,15,1
ld_01,16,1
ld_01,17,1
ld_01,18,1
ld_01,19,1
ld_01,20,1
ld_01,21,1
ld_01,22,1
ld_01,23,1
ld_01,24,1
ld_01,25,1
ld_01,26,1
ld_01,27,1
ld_01,28,1
ld_01,29,1
ld_01,30,1
ld_01,31,1
ld_01,32,1
ld_01,33,1
ld_01,34,1
ld_01,35,1
ld_01,36,1
ld_01,37,1
ld_01,38,1
ld_01,39,1
ld_01,40,1
ld_01,41,1
ld_01,42,1
ld_01,43,1
ld_01,44,1
ld_01,45,1
ld_01,46,1
ld_01,47,1
ld_01,48,1
ld_01,49,1
ld_01,50,1
ld_01,51,1
ld_01,52,1
ld_01,53,1
ld_01,54,1
ld_01,55,1
ld_01,56,1
ld_01,57,1
ld_01,58,1
ld_01,59,1
ld_01,60,1
ld_01,61,1
ld_01,62,1
ld_01,63,1
ld_01,64,1
ld_01,65,1
ld_01,66,1
ld_01,67,1
ld_01,68,1
ld_01,69,1
ld_01,70,1
ld_01,71,1
ld_01,72,1
ld_01,73,1
ld_01,74,1
ld_01,75,1
ld_01,76,1
ld_01,77,1
ld_01,78,1
ld_01,79,1
ld_01,80,1
ld_01,81,1
ld_01,82,1
ld_01,83,1
ld_01,84,1
ld_01,85,1
ld_01,86,1
ld_01,87,1
ld_01,88,1
ld_01,89,1
ld_01,90,1
ld_01,91,1
ld_01,92,1
ld_01,93,1
ld_01,94,1
ld_01,95,1
ld_01,96,1
ld_01,97,1
ld_01,98,1
ld_01,99,1
ld_01,100,1
ld_01,101,1
ld_01,102,1
ld_01,103,1
ld_01,104,1
ld_01,105,1
ld_01,106,1
ld_01,107,1
ld_01,108,1
ld_01,109,1
ld_01,110,1
ld_01,111,1
ld_01,112,1
