machine_id,day,available
fb_02,17,1
fb_02,18,1
fb_02,19,1
fb_02,20,1
fb_02,21,1
fb_02,22,1
fb_02,23,1
fb_02,24,1
fb_02,25,1
fb_02,26,1
fb_02,27,1
fb_02,28,1
fb_02,29,1
fb_02,30,1
fb_02,31,1
fb_02,32,1
fb_02,33,1
fb_02,34,1
fb_02,35,1
fb_02,36,1
fb_02,37,1
fb_02,38,1
fb_02,39,1
fb_02,40,1
fb_02,41,1
fb_02,42,1
fb_02,43,1
fb_02,44,1
fb_02,45,1
fb_02,46,1
fb_02,47,1
fb_02,48,1
fb_02,49,1
fb_02,50,1
fb_02,51,1
fb_02,52,1
fb_02,53,1
fb_02,54,1
fb_02,55,1
fb_02,56,1
fb_02,57,1
fb_02,58,1
fb_02,59,1
fb_02,60,1
fb_02,61,1
fb_02,62,1
fb_02,63,1
fb_02,64,1
fb_02,65,1
fb_02,66,1
fb_02,67,1
fb_02,68,1
fb_02,69,1
fb_02,70,1
fb_02,71,1
fb_02,72,1
fb_02,73,1
fb_02,74,1
fb_02,75,1
fb_02,76,1
fb_02,77,1
fb_02,78,1
fb_02,79,1
fb_02,80,1
fb_02,81,1
fb_02,82,1
fb_02,83,1
fb_02,84,1
fb_02,85,1
fb_02,86,1
fb_02,87,1
fb_02,88,1
fb_02,89,1
fb_02,90,1
fb_02,91,1
fb_02,92,1
fb_02,93,1
fb_02,94,1
fb_02,95,1
fb_02,96,1
fb_02,97,1
fb_02,98,1
fb_02,99,1
fb_02,100,1
fb_02,101,1
fb_02,102,1
fb_02,103,1
fb_02,104,1
fb_02,105,1
fb_02,106,1
fb_02,107,1
fb_02,108,1
fb_02,109,1
fb_02,110,1
fb_02,111,1
fb_02,112,1
fb_03,1,1
fb_03,2,1
fb_03,3,1
fb_03,4,1
fb_03,5,1
fb_03,6,1
fb_03,7,1
fb_03,8,1
fb_03,9,1
fb_03,10,1
fb_03,11,1
fb_03,12,1
fb_03,13,1
fb_03,14,1
fb_03,15,1
fb_03,16,1
fb_03,17,1
fb_03,18,1
fb_03,19,1
fb_03,20,1
fb_03,21,1
fb_03,22,1
fb_03,23,1
fb_03,24,1
fb_03,25,1
fb_03,26,1
fb_03,27,1
fb_03,28,1
fb_03,29,1
fb_03,30,1
fb_03,31,1
fb_03,32,1
fb_03,33,1
fb_03,34,1
fb_03,35,1
fb_03,36,1
fb_03,37,1
fb_03,38,1
fb_03,39,1
fb_03,40,1
fb_03,41,1
fb_03,42,1
fb_03,43,1
fb_03,44,1
fb_03,45,1
fb_03,46,1
fb_03,47,1
fb_03,48,1
fb_03,49,1
fb_03,50,1
fb_03,51,1
fb_03,52,1
fb_03,53,1
fb_03,54,1
fb_03,55,1
fb_03,56,1
fb_03,57,1
fb_03,58,1
fb_03,59,1
fb_03,60,1
fb_03,61,1
fb_03,62,1
fb_03,63,1
fb_03,64,1
fb_03,65,1
fb_03,66,1
fb_03,67,1
fb_03,68,1
fb_03,69,1
fb_03,70,1
fb_03,71,1
fb_03,72,1
fb_03,73,1
fb_03,74,1
fb_03,75,1
fb_03,76,1
fb_03,77,1
fb_03,78,1
fb_03,79,1
fb_03,80,1
fb_03,81,1
fb_03,82,1
fb_03,83,1
fb_03,84,1
fb_03,85,1
fb_03,86,1
fb_03,87,1
fb_03,88,1
fb_03,89,1
fb_03,90,1
fb_03,91,1
fb_03,92,1
fb_03,93,1
fb_03,94,1
fb_03,95,1
fb_03,96,1
fb_03,97,1
fb_03,98,1
fb_03,99,1
fb_03,100,1
fb_03,101,1
fb_03,102,1
fb_03,103,1
fb_03,104,1
fb_03,105,1
fb_03,106,1
fb_03,107,1
fb_03,108,1
fb_03,109,1
fb_03,110,1
fb_03,111,1
fb_03,112,1
sk_01,1,1
sk_01,2,1
sk_01,3,1
sk_01,4,1
sk_01,5,1
sk_01,6,1
sk_01,7,1
sk_01,8,1
sk_01,9,1
sk_01,10,1
sk_01,11,1
sk_01,12,1
sk_01,13,1
sk_01,14,1
sk_01,15,1
sk_01,16,1
sk_01,17,1
sk_01,18,1
sk_01,19,1
sk_01,20,1
sk_01,21,1
sk_01,22,1
sk_01,23,1
sk_01,24,1
sk_01,25,1
sk_01,26,1
sk_01,27,1
sk_01,28,1
sk_01,29,1
sk_01,30,1
sk_01,31,1
sk_01,32,1
sk_01,33,1
sk_01,34,1
sk_01,35,1
sk_01,36,1
sk_01,37,1
sk_01,38,1
sk_01,39,1
sk_01,40,1
sk_01,41,1
sk_01,42,1
sk_01,43,1
sk_01,44,1
sk_01,45,1
sk_01,46,1
sk_01,47,1
sk_01,48,1
sk_01,49,1
sk_01,50,1
sk_01,51,1
sk_01,52,1
sk_01,53,1
sk_01,54,1
sk_01,55,1
sk_01,56,1
sk_01,57,1
sk_01,58,1
sk_01,59,1
sk_01,60,1
sk_01,61,1
sk_01,62,1
sk_01,63,1
sk_01,64,1
sk_01,65,1
sk_01,66,1
sk_01,67,1
sk_01,68,1
sk_01,69,1
sk_01,70,1
sk_01,71,1
sk_01,72,1
sk_01,73,1
sk_01,74,1
sk_01,75,1
sk_01,76,1
sk_01,77,1
sk_01,78,1
sk_01,79,1
sk_01,80,1
sk_01,81,1
sk_01,82,1
sk_01,83,1
sk_01,84,1
sk_01,85,1
sk_01,86,1
sk_01,87,1
sk_01,88,1
sk_01,89,1
sk_01,90,1
sk_01,91,1
sk_01,92,1
sk_01,93,1
sk_01,94,1
sk_01,95,1
sk_01,96,1
sk_01,97,1
sk_01,98,1
sk_01,99,1
sk_01,100,1
sk_01,101,1
sk_01,102,1
sk_01,103,1
sk_01,104,1
sk_01,105,1
sk_01,106,1
sk_01,107,1
sk_01,108,1
sk_01,109,1
sk_01,110,1
sk_01,111,1
sk_01,112,1
sk_02,1,1
sk_02,2,1
sk_02,3,1
sk_02,4,1
sk_02,5,1
sk_02,6,1
sk_02,7,1
sk_02,8,1
sk_02,9,1
sk_02,10,1
sk_02,11,1
sk_02,12,1
sk_02,13,1
sk_02,14,1
sk_02,15,1
sk_02,16,1
sk_02,17,1
sk_02,18,1
sk_02,19,1
sk_02,20,1
sk_02,21,1
sk_02,22,1
sk_02,23,1
sk_02,24,1
sk_02,25,1
sk_02,26,1
sk_02,27,1
sk_02,28,1
sk_02,29,1
sk_02,30,1
sk_02,31,1
sk_02,32,1
sk_02,33,1
sk_02,34,1
sk_02,35,1
sk_02,36,1
sk_02,37,1
sk_02,38,1
sk_02,39,1
sk_02,40,1
sk_02,41,1
sk_02,42,1
sk_02,43,1
sk_02,44,1
sk_02,45,1
sk_02,46,1
sk_02,47,1
sk_02,48,1
sk_02,49,1
sk_02,50,1
sk_02,51,1
sk_02,52,1
sk_02,53,1
sk_02,54,1
sk_02,55,1
sk_02,56,1
sk_02,57,1
sk_02,58,1
sk_02,59,1
sk_02,60,1
sk_02,61,1
sk_02,62,1
sk_02,63,1
sk_02,64,1
sk_02,65,1
sk_02,66,1
sk_02,67,1
sk_02,68,1
sk_02,69,1
sk_02,70,1
sk_02,71,1
sk_02,72,1
sk_02,73,1
sk_02,74,1
sk_02,75,1
sk_02,76,1
sk_02,77,1
sk_02,78,1
sk_02,79,1
sk_02,80,1
sk_02,81,1
sk_02,82,1
sk_02,83,1
sk_02,84,1
sk_02,85,1
sk_02,86,1
sk_02,87,1
sk_02,88,1
sk_02,89,1
sk_02,90,1
sk_02,91,1
sk_02,92,1
sk_02,93,1
sk_02,94,1
sk_02,95,1
sk_02,96,1
sk_02,97,1
sk_02,98,1
sk_02,99,1
sk_02,100,1
sk_02,101,1
sk_02,102,1
sk_02,103,1
sk_02,104,1
sk_02,105,1
sk_02,106,1
sk_02,107,1
sk_02,108,1
sk_02,109,1
sk_02,110,1
sk_02,111,1
sk_02,112,1
sk_03,1,1
sk_03,2,1
sk_03,3,1
sk_03,4,1
sk_03,5,1
sk_03,6,1
sk_03,7,1
sk_03,8,1
sk_03,9,1
sk_03,10,1
sk_03,11,1
sk_03,12,1
sk_03,13,1
sk_03,14,1
sk_03,15,1
sk_03,16,1
sk_03,17,1
sk_03,18,1
sk_03,19,1
sk_03,20,1
sk_03,21,1
sk_03,22,1
sk_03,23,1
sk_03,24,1
sk_03,25,1
sk_03,26,1
sk_03,27,1
sk_03,28,1
sk_03,29,1
sk_03,30,1
sk_03,31,1
sk_03,32,1
sk_03,33,1
sk_03,34,1
sk_03,35,1
sk_03,36,1
sk_03,37,1
sk_03,38,1
sk_03,39,1
sk_03,40,1
sk_03,41,1
sk_03,42,1
sk_03,43,1
sk_03,44,1
sk_03,45,1
sk_03,46,1
sk_03,47,1
sk_03,48,1
sk_03,49,1
sk_03,50,1
sk_03,51,1
sk_03,52,1
sk_03,53,1
sk_03,54,1
sk_03,55,1
sk_03,56,1
sk_03,57,1
sk_03,58,1
sk_03,59,1
sk_03,60,1
sk_03,61,1
sk_03,62,1
sk_03,63,1
sk_03,64,1
sk_03,65,1
sk_03,66,1
sk_03,67,1
sk_03,68,1
sk_03,69,1
sk_03,70,1
sk_03,71,1
sk_03,72,1
sk_03,73,1
sk_03,74,1
sk_03,75,1
sk_03,76,1
sk_03,77,1
sk_03,78,1
sk_03,79,1
sk_03,80,1
sk_03,81,1
sk_03,82,1
sk_03,83,1
sk_03,84,1
sk_03,85,1
sk_03,86,1
sk_03,87,1
sk_03,88,1
sk_03,89,1
sk_03,90,1
sk_03,91,1
sk_03,92,1
sk_03,93,1
sk_03,94,1
sk_03,95,1
sk_03,96,1
sk_03,97,1
sk_03,98,1
sk_03,99,1
sk_03,100,1
sk_03,101,1
sk_03,102,1
sk_03,103,1
sk_03,104,1
sk_03,105,1
sk_03,106,1
sk_03,107,1
sk_03,108,1
sk_03,109,1
sk_03,110,1
sk_03,111,1
sk_03,112,1
pr_01,1,1
pr_01,2,1
pr_01,3,1
pr_01,4,1
pr_01,5,1
pr_01,6,1
pr_01,7,1
pr_01,8,1
pr_01,9,1
pr_01,10,1
pr_01,11,1
pr_01,12,1
pr_01,13,1
pr_01,14,1
pr_01,15,1
pr_01,16,1
pr_01,17,1
pr_01,18,1
pr_01,19,1
pr_01,20,1
pr_01,21,1
pr_01,22,1
pr_01,23,1
pr_01,24,1
pr_01,25,1
pr_01,26,1
pr_01,27,1
pr_01,28,1
pr_01,29,1
pr_01,30,1
pr_01,31,1
pr_01,32,1
pr_01,33,1
pr_01,34,1
pr_01,35,1
pr_01,36,1
pr_01,37,1
pr_01,38,1
pr_01,39,1
pr_01,40,1
pr_01,41,1
pr_01,42,1
pr_01,43,1
pr_01,44,1
pr_01,45,1
pr_01,46,1
pr_01,47,1
pr_01,48,1
pr_01,49,1
pr_01,50,1
pr_01,51,1
pr_01,52,1
pr_01,53,1
pr_01,54,1
pr_01,55,1
pr_01,56,1
pr_01,57,1
pr_01,58,1
pr_01,59,1
pr_01,60,1
pr_01,61,1
pr_01,62,1
pr_01,63,1
pr_01,64,1
pr_01,65,1
pr_01,66,1
pr_01,67,1
pr_01,68,1
pr_01,69,1
pr_01,70,1
pr_01,71,1
pr_01,72,1
pr_01,73,1
pr_01,74,1
pr_01,75,1
pr_01,76,1
pr_01,77,1
pr_01,78,1
pr_01,79,1
pr_01,80,1
pr_01,81,1
pr_01,82,1
pr_01,83,1
pr_01,84,1
pr_01,85,1
pr_01,86,1
pr_01,87,1
pr_01,88,1
pr_01,89,1
pr_01,90,1
pr_01,91,1
pr_01,92,1
pr_01,93,1
pr_01,94,1
pr_01,95,1
pr_01,96,1
pr_01,97,1
pr_01,98,1
pr_01,99,1
pr_01,100,1
pr_01,101,1
pr_01,102,1
pr_01,103,1
pr_01,104,1
pr_01,105,1
pr_01,106,1
pr_01,107,1
pr_01,108,1
pr_01,109,1
pr_01,110,1
pr_01,111,1
pr_01,112,1
pr_02,1,1
pr_02,2,1
pr_02,3,1
pr_02,4,1
pr_02,5,1
pr_02,6,1
pr_02,7,1
pr_02,8,1
pr_02,9,1
pr_02,10,1
pr_02,11,1
pr_02,12,1
pr_02,13,1
pr_02,14,1
pr_02,15,1
pr_02,16,1
pr_02,17,1
pr_02,18,1
pr_02,19,1
pr_02,20,1
pr_02,21,1
pr_02,22,1
pr_02,23,1
pr_02,24,1
pr_02,25,1
pr_02,26,1
pr_02,27,1
pr_02,28,1
pr_02,29,1
pr_02,30,1
pr_02,31,1
pr_02,32,1
pr_02,33,1
pr_02,34,1
pr_02,35,1
pr_02,36,1
pr_02,37,1
pr_02,38,1
pr_02,39,1
pr_02,40,1
pr_02,41,1
pr_02,42,1
pr_02,43,1
pr_02,44,1
pr_02,45,1
pr_02,46,1
pr_02,47,1
pr_02,48,1
pr_02,49,1
pr_02,50,1
pr_02,51,1
pr_02,52,1
pr_02,53,1
pr_02,54,1
pr_02,55,1
pr_02,56,1
pr_02,57,1
pr_02,58,1
pr_02,59,1
pr_02,60,1
pr_02,61,1
pr_02,62,1
pr_02,63,1
pr_02,64,1
pr_02,65,1
pr_02,66,1
pr_02,67,1
pr_02,68,1
pr_02,69,1
pr_02,70,1
pr_02,71,1
pr_02,72,1
pr_02,73,1
pr_02,74,1
pr_02,75,1
pr_02,76,1
pr_02,77,1
pr_02,78,1
pr_02,79,1
pr_02,80,1
pr_02,81,1
pr_02,82,1
pr_02,83,1
pr_02,84,1
pr_02,85,1
pr_02,86,1
pr_02,87,1
pr_02,88,1
pr_02,89,1
pr_02,90,1
pr_02,91,1
pr_02,92,1
pr_02,93,1
pr_02,94,1
pr_02,95,1
pr_02,96,1
pr_02,97,1
pr_02,98,1
pr_02,99,1
pr_02,100,1
pr_02,101,1
pr_02,102,1
pr_02,103,1
pr_02,104,1
pr_02,105,1
pr_02,106,1
pr_02,107,1
pr_02,108,1
pr_02,109,1
pr_02,110,1
pr_02,111,1
pr_02,112,1
pr_03,1,1
pr_03,2,1
pr_03,3,1
pr_03,4,1
pr_03,5,1
pr_03,6,1
pr_03,7,1
pr_03,8,1
pr_03,9,1
pr_03,10,1
pr_03,11,1
pr_03,12,1
pr_03,13,1
pr_03,14,1
pr_03,15,1
pr_03,16,1
pr_03,17,1
pr_03,18,1
pr_03,19,1
pr_03,20,1
pr_03,21,1
pr_03,22,1
pr_03,23,1
pr_03,24,1
pr_03,25,1
pr_03,26,1
pr_03,27,1
pr_03,28,1
pr_03,29,1
pr_03,30,1
pr_03,31,1
pr_03,32,1
pr_03,33,1
pr_03,34,1
pr_03,35,1
pr_03,36,1
pr_03,37,1
pr_03,38,1
pr_03,39,1
pr_03,40,1
pr_03,41,1
pr_03,42,1
pr_03,43,1
pr_03,44,1
pr_03,45,1
pr_03,46,1
pr_03,47,1
pr_03,48,1
pr_03,49,1
pr_03,50,1
pr_03,51,1
pr_03,52,1
pr_03,53,1
pr_03,54,1
pr_03,55,1
pr_03,56,1
pr_03,57,1
pr_03,58,1
pr_03,59,1
pr_03,60,1
pr_03,61,1
pr_03,62,1
pr_03,63,1
pr_03,64,1
pr_03,65,1
pr_03,66,1
pr_03,67,1
pr_03,68,1
pr_03,69,1
pr_03,70,1
pr_03,71,1
pr_03,72,1
pr_03,73,1
pr_03,74,1
pr_03,75,1
pr_03,76,1
pr_03,77,1
pr_03,78,1
pr_03,79,1
pr_03,80,1
pr_03,81,1
pr_03,82,1
pr_03,83,1
pr_03,84,1
pr_03,85,1
pr_03,86,1
pr_03,87,1
pr_03,88,1
pr_03,89,1
pr_03,90,1
pr_03,91,1
pr_03,92,1
pr_03,93,1
pr_03,94,1
pr_03,95,1
pr_03,96,1
pr_03,97,1
pr_03,98,1
pr_03,99,1
pr_03,100,1
pr_03,101,1
pr_03,102,1
pr_03,103,1
pr_03,104,1
pr_03,105,1
pr_03,106,1
pr_03,107,1
pr_03,108,1
pr_03,109,1
pr_03,110,1
pr_03,111,1
pr_03,112,1
ld_01,1,1
ld_01,2,1
ld_01,3,1
ld_01,4,1
ld_01,5,1
ld_01,6,1
ld_01,7,1
ld_01,8,1
ld_01,9,1
ld_01,10,1
ld_01,11,1
ld_01,12,1
ld_01,13,1
ld_01,14,1
ld_01,15,1
ld_01,16,1
ld_01,17,1
ld_01,18,1
ld_01,19,1
ld_01,20,1
ld_01,21,1
ld_01,22,1
ld_01,23,1
ld_01,24,1
ld_01,25,1
ld_01,26,1
ld_01,27,1
ld_01,28,1
ld_01,29,1
ld_01,30,1
ld_01,31,1
ld_01,32,1
ld_01,33,1
ld_01,34,1
ld_01,35,1
ld_01,36,1
ld_01,37,1
ld_01,38,1
ld_01,39,1
ld_01,40,1
ld_01,41,1
ld_01,42,1
ld_01,43,1
ld_01,44,1
ld_01,45,1
ld_01,46,1
ld_01,47,1
ld_01,48,1
ld_01,49,1
ld_01,50,1
ld_01,51,1
ld_01,52,1
ld_01,53,1
ld_01,54,1
ld_01,55,1
ld_01,56,1
ld_01,57,1
ld_01,58,1
ld_01,59,1
ld_01,60,1
ld_01,61,1
ld_01,62,1
ld_01,63,1
ld_01,64,1
ld_01,65,1
ld_01,66,1
ld_01,67,1
ld_01,68,1
ld_01,69,1
ld_01,70,1
ld_01,71,1
ld_01,72,1
ld_01,73,1
ld_01,74,1
ld_01,75,1
ld_01,76,1
ld_01,77,1
ld_01,78,1
ld_01,79,1
ld_01,80,1
ld_01,81,1
ld_01,82,1
ld_01,83,1
ld_01,84,1
ld_01,85,1
ld_01,86,1
ld_01,87,1
ld_01,88,1
ld_01,89,1
ld_01,90,1
ld_01,91,1
ld_01,92,1
ld_01,93,1
ld_01,94,1
ld_01,95,1
ld_01,96,1
ld_01,97,1
ld_01,98,1
ld_01,99,1
ld_01,100,1
ld_01,101,1
ld_01,102,1
ld_01,103,1
ld_01,104,1
ld_01,105,1
ld_01,106,1
ld_01,107,1
ld_01,108,1
ld_01,109,1
ld_01,110,1
ld_01,111,1
ld_01,112,1
ld_02,1,1
ld_02,2,1
ld_02,3,1
ld_02,4,1
ld_02,5,1
ld_02,6,1
ld_02,7,1
ld_02,8,1
ld_02,9,1
ld_02,10,1
ld_02,11,1
ld_02,12,1
ld_02,13,1
ld_02,14,1
ld_02,15,1
ld_02,16,1
ld_02,17,1
ld_02,18,1
ld_02,19,1
ld_02,20,1
ld_02,21,1
ld_02,22,1
ld_02,23,1
ld_02,24,1
ld_02,25,1
ld_02,26,1
ld_02,27,1
ld_02,28,1
ld_02,29,1
ld_02,30,1
ld_02,31,1
ld_02,32,1
ld_02,33,1
ld_02,34,1
ld_02,35,1
ld_02,36,1
ld_02,37,1
ld_02,38,1
ld_02,39,1
ld_02,40,1
ld_02,41,1
ld_02,42,1
ld_02,43,1
ld_02,44,1
ld_02,45,1
ld_02,46,1
ld_02,47,1
ld_02,48,1
ld_02,49,1
ld_02,50,1
ld_02,51,1
ld_02,52,1
ld_02,53,1
ld_02,54,1
ld_02,55,1
ld_02,56,1
ld_02,57,1
ld_02,58,1
ld_02,59,1
ld_02,60,1
ld_02,61,1
ld_02,62,1
ld_02,63,1
ld_02,64,1
ld_02,65,1
ld_02,66,1
ld_02,67,1
ld_02,68,1
ld_02,69,1
ld_02,70,1
ld_02,71,1
ld_02,72,1
ld_02,73,1
ld_02,74,1
ld_02,75,1
ld_02,76,1
ld_02,77,1
ld_02,78,1
ld_02,79,1
ld_02,80,1
ld_02,81,1
ld_02,82,1
ld_02,83,1
ld_02,84,1
ld_02,85,1
ld_02,86,1
ld_02,87,1
ld_02,88,1
ld_02,89,1
ld_02,90,1
ld_02,91,1
ld_02,92,1
ld_02,93,1
ld_02,94,1
ld_02,95,1
ld_02,96,1
ld_02,97,1
ld_02,98,1
ld_02,99,1
ld_02,100,1
ld_02,101,1
ld_02,102,1
ld_02,103,1
ld_02,104,1
ld_02,105,1
ld_02,106,1
ld_02,107,1
ld_02,108,1
ld_02,109,1
ld_02,110,1
ld_02,111,1
ld_02,112,1
ld_03,1,1
ld_03,2,1
ld_03,3,1
ld_03,4,1
ld_03,5,1
ld_03,6,1
ld_03,7,1
ld_03,8,1
ld_03,9,1
ld_03,10,1
ld_03,11,1
ld_03,12,1
ld_03,13,1
ld_03,14,1
ld_03,15,1
ld_03,16,1
ld_03,17,1
ld_03,18,1
ld_03,19,1
ld_03,20,1
ld_03,21,1
ld_03,22,1
ld_03,23,1
ld_03,24,1
ld_03,25,1
ld_03,26,1
ld_03,27,1
ld_03,28,1
ld_03,29,1
ld_03,30,1
ld_03,31,1
ld_03,32,1
ld_03,33,1
ld_03,34,1
ld_03,35,1
ld_03,36,1
ld_03,37,1
ld_03,38,1
ld_03,39,1
ld_03,40,1
ld_03,41,1
ld_03,42,1
ld_03,43,1
ld_03,44,1
ld_03,45,1
ld_03,46,1
ld_03,47,1
ld_03,48,1
ld_03,49,1
ld_03,50,1
ld_03,51,1
ld_03,52,1
ld_03,53,1
ld_03,54,1
ld_03,55,1
ld_03,56,1
ld_03,57,1
ld_03,58,1
ld_03,59,1
ld_03,60,1
ld_03,61,1
ld_03,62,1
ld_03,63,1
ld_03,64,1
ld_03,65,1
ld_03,66,1
ld_03,67,1
ld_03,68,1
ld_03,69,1
ld_03,70,1
ld_03,71,1
ld_03,72,1
ld_03,73,1
ld_03,74,1
ld_03,75,1
ld_03,76,1
ld_03,77,1
ld_03,78,1
ld_03,79,1
ld_03,80,1
ld_03,81,1
ld_03,82,1
ld_03,83,1
ld_03,84,1
ld_03,85,1
ld_03,86,1
ld_03,87,1
ld_03,88,1
ld_03,89,1
ld_03,90,1
ld_03,91,1
ld_03,92,1
ld_03,93,1
ld_03,94,1
ld_03,95,1
ld_03,96,1
ld_03,97,1
ld_03,98,1
ld_03,99,1
ld_03,100,1
ld_03,101,1
ld_03,102,1
ld_03,103,1
ld_03,104,1
ld_03,105,1
ld_03,106,1
ld_03,107,1
ld_03,108,1
ld_03,109,1
ld_03,110,1
ld_03,111,1
ld_03,112,1
